sira;tistihdam;maas;iistihdam;icsaati;sbu;netsatis;mmaliyeti;katmadeger
12891;25,5;889;20;43,8;605,2;6721,6;4281;2482,6
12892;26,9;956,7;21;44,4;658,7;7450,1;4698,9;2784,7
12893;27,3;994,8;21,4;45,3;682,5;7537,3;4894,1;2615,4
12894;26,2;967,4;20,8;42,5;661,2;7349,4;4558;2827,2
12895;27,2;1027,1;21,5;44,5;715,1;7783,4;4759,7;3090,9
12896;23,8;920,9;18,8;37,7;632;6537,8;4035;2394,9
12897;22,7;924,1;17,4;37,3;642,4;6608,7;4085,2;2509,9
12898;21;838,5;16,3;35;596,8;5646,6;3641,7;1979,9
12899;20,2;872,5;15,4;33,9;611,7;7572,4;4669,8;3112,1
12900;20;924,5;15,3;34,3;631,6;8812,1;5743,5;3223,3
12901;19,9;935,3;15,4;35;636,3;9129,9;5757,8;3473,7
12902;17,4;824,9;13,7;27,8;558,6;8637,3;5269,8;3376,3
12903;19,3;1007,2;15,1;32;692,7;11843,7;7508,7;4454,9
12904;17,7;836;12,6;24,5;551,8;6815,2;4566,3;1946,1
12905;17,7;932,4;14,2;29;664,4;9112,6;6391,5;2838,1
12906;21,9;1280,1;17,6;36,2;890,7;13172,7;9361,4;4152,6
12907;10,9;67,1;8,5;16;47,2;477,8;338,5;141,5
12908;12,1;82,2;9,4;18,6;58,6;645,6;451,6;191,2
12909;12,4;83,2;9,8;19,3;62,2;634,9;472,2;173,5
12910;11,4;79,6;8,8;17,7;58,4;597,6;439,8;158,1
12911;12;87,6;9,3;19,3;65,8;690,2;495,8;194,2
12912;13,7;99,6;10,6;21,8;71,5;751,6;530;224
12913;14,2;108,3;10,9;23,7;79,3;798,1;583;222,8
12914;16;124,4;12,5;26,4;92,7;917,7;634,7;285,7
12915;17;135,7;13,3;28,1;99,1;975,7;673,8;306,6
12916;19,5;154,9;14,9;29,8;108,8;1038,7;777,5;269,1
12917;19,6;166,2;14,8;30,5;119,5;1112,6;799,4;322,9
12918;19,8;185,8;15;31,8;129,4;1275,3;928;351,7
12919;18,4;166,9;13,7;26,6;112,8;1136,3;822,9;374,4
12920;16,1;159;12;23,4;108,7;1110,1;816,7;273,8
12921;20,1;223,3;15,6;31,8;162,3;1635,7;1144,2;504,6
12922;21,1;252,7;16,5;34;185,8;2028,2;1420,9;597
12923;22,4;292,8;17,1;34,1;210,5;2650,3;1750;291,8
12924;16,1;219,3;11,7;21,9;146,7;1703,5;1280,7;410,6
12925;17,3;265,1;12,9;25,1;184,1;2248,5;1649,8;627
12926;19,4;334,6;14,6;28,7;238,8;2713,2;1936,8;799,6
12927;20,5;380,2;15,6;31,2;274,4;3180,4;2195,1;999,2
12928;20,3;421,2;15,2;31,1;300,8;3610,5;2552,9;1097,1
12929;18,4;407,2;13,4;25,6;279,9;3077,4;2306,5;759,2
12930;18,3;444,8;13,4;25,7;309,6;3403,1;2605,7;840
12931;15,4;367,9;10,9;19,7;245,6;3005,1;2348,2;623,3
12932;14,8;396,9;10,8;20,9;272,9;3310,9;2267,3;996,4
12933;14,7;404,1;10,8;21,1;285,5;3992,1;2677,6;1346,1
12934;13,8;383,2;9,8;19,4;261,9;3432,3;2341,3;1030,7
12935;13,1;387;9,4;18,7;271,1;3514,5;2377,6;1108,5
12936;16,4;524,1;11,7;24,6;369,8;5216,3;3605,6;1617,3
12937;17,3;566,8;12,3;25,5;394,4;6323,4;4430,6;2051,4
12938;16,6;549,7;11,9;24,9;377,9;6311,9;4522,3;1798,7
12939;16,3;554,6;11,4;24;378,6;5842,2;4173,6;1620,8
12940;15,8;538,7;11;22,8;362,7;5451,5;3786,6;1599,2
12941;15,3;551,2;11;22,8;383,1;5510,7;3779,9;1725,1
12942;15,9;610,3;11,4;24,6;428;6223,1;4187,3;2017,1
12943;15,1;630,9;11,1;24;434,4;6546,8;4506,1;2150,9
12944;15;646,6;11;24,1;442,7;6842,9;4901,9;2033,7
12945;15,5;686,9;11,5;23,3;464;6598,5;4610,9;1946,6
12946;14,1;630,1;10,2;21,3;433,1;6239;4227,5;2030,2
12947;14,3;637,7;10,5;22,1;436,1;6266,4;4323,6;1934,5
12948;12;553,1;8,9;19;373,2;4795,6;3283,3;1563,4
12949;12,9;593,2;9,7;20;405,4;5094,1;3459,1;1628,3
12950;12;550,2;8,8;18,5;376,8;4404,2;2928,9;1268,1
12951;11,4;558,9;8,3;17,1;373,3;4681,5;3094,5;1622,2
12952;10,8;520,1;8,4;17,6;365,5;4571,8;3011,2;1529,7
12953;9,5;499,5;7,4;15,2;353,8;5502;3774,4;1819,6
12954;9,3;493,6;7,3;15,2;347,9;6258,5;4341,4;1859,4
12955;8,4;452,2;6,8;14,4;320,7;5874,7;4140,5;1722,6
12956;10,2;517,9;7,8;15,5;348,3;6767,7;5070,7;1590
12957;10,2;538,9;8;16,3;368,1;7604,3;5753,3;1835,2
12958;8,5;432,6;6,4;12,3;280,3;4909,8;4059,1;775,1
12959;8,4;487,8;6,6;13,6;329,2;7407,7;6019,8;1541,5
12960;7,7;444,8;5,9;12,3;289,7;7422,1;5944,1;1646,3
12961;17,6;101,1;13,8;26,5;71,9;420,4;242,3;182,5
12962;19,2;114,6;15,3;29,7;82,6;498,7;282,9;218
12963;18,8;112;15,2;29,2;79,7;463,4;264,8;203,2
12964;18,1;111,8;14,1;28;80,1;465,3;263,2;205,8
12965;18,1;116;14,1;28,1;83,1;481;275,4;209
12966;19,4;123,5;15,4;31,4;89,1;550,8;313,1;235,3
12967;20,2;134,7;15,8;32,1;95,7;601,8;344,6;263,6
12968;21,9;152,1;17,2;36,3;108,9;697,8;392,6;309
12969;23;164,5;18,1;38,9;119,2;743,6;417;328,2
12970;24,9;178,7;19,8;40,2;126,6;786;434,8;358,6
12971;25,4;196,2;20,2;45,2;135,9;886,9;465,5;426,3
12972;26,4;210,9;21,2;47,5;147,5;958,1;504,8;466,2
12973;25,7;216,9;20,3;41,8;156,4;916,3;518,5;412,6
12974;23,9;221,4;18,8;39;155,7;984,2;543,8;438,4
12975;27,9;264,1;22;45,1;185,4;1141,7;611,7;542,6
12976;30,6;310,7;24,4;49,9;224,2;1447,4;775,1;671,4
12977;30,8;353,2;24,8;49,3;244;1855,3;1068,5;858,8
12978;27,4;327,4;20,8;41,5;220,9;1674,4;988,4;680,5
12979;30;386,7;22,1;44,9;260,5;1871,6;1069,7;824,1
12980;28,9;400,4;22,2;44,7;279,6;2100,5;1247,3;859,7
12981;30,1;455,8;23,3;46,9;320,2;2364,4;1400,4;992,7
12982;30,8;510,2;23,4;47,7;352,6;2719,2;1602,1;1132,1
12983;29,6;516,7;22,2;44,4;350;2722,1;1630,8;1092,9
12984;29,4;563,1;22,3;44,2;384,4;2851,8;1727,5;1179,7
12985;20,1;406,2;14,9;28,5;272,1;2246,3;1333,9;872,6
12986;20,5;423,3;15,6;29,7;291,1;2316,5;1390,1;912,9
12987;20,3;451,2;15,7;31;314,2;2501,3;1467,5;1051,8
12988;19,1;431,8;14,5;28,8;298,5;2371,3;1434,1;928,6
12989;19,2;448,2;14,4;29,6;307,5;2440,8;1499,7;937,1
12990;22,5;543;17,1;36,6;373,7;3097,1;1768,4;1323,3
12991;24,6;622,5;18,9;40,1;426,3;3738,4;2192;1577,9
12992;24,4;624,2;19,4;40,5;441,2;3834,6;2322,9;1535,5
12993;24,4;623,3;19,5;40,6;451,7;3887;2289,7;1602,7
12994;23;600,7;18,1;37,2;431,1;3668,1;2168,3;1485,6
12995;22,5;634,3;17,3;36,4;446,9;3911,9;2283,2;1606,2
12996;23,3;674,8;18,1;37,9;481,2;4413,1;2526,9;1899,7
12997;23,2;688,3;17,9;38,9;483,3;4738,8;2551,3;2221,6
12998;25;738;19,9;42,5;523,6;5223,1;2967,4;2301,8
12999;24,5;709,2;20,1;42,9;526,4;5028,1;2967,6;2077,3
13000;23,2;720,1;18,7;39,9;528,7;4827,7;2890,7;1947,4
13001;22,9;747,6;19;40,5;567;5019,7;2997,3;2023
13002;23,5;789,2;19,1;41;578,6;4766,6;2749,6;2026,8
13003;22,6;787,2;18,2;39,6;568,3;4623,3;2707,8;1960,3
13004;21,4;743,4;17,1;36,1;549,4;4353,2;2551,1;1779,5
13005;18,3;664,1;14,9;31,5;499,4;3834,8;2275,7;1559,5
13006;17;621;13,3;27,7;436,4;3701;2151,7;1551,9
13007;14,8;599,3;11,5;23,7;424,5;4401,7;2620,3;1948,1
13008;14,2;595,1;11,1;23,3;419,4;4948,1;2927,7;2101
13009;12,7;547,7;10,2;21,8;388,4;4589,9;2711,9;2054,7
13010;15,2;630,4;12,2;25,2;446,1;5225,2;3225;2002,5
13011;15,1;655,9;11,9;24,2;448,1;5871,1;3659,1;2311,3
13012;12,6;526,5;9,5;18,4;341,2;3790,7;2581,6;976,2
13013;12,5;593,7;9,7;20,2;400,7;5719,3;3828,6;1941,4
13014;11,5;541,4;8,7;18,3;352,7;5730,5;3780,5;2073,3
13015;2,1;13,2;1,4;2,7;7,8;72;33,7;38,4
13016;2,1;13,9;1,4;2,8;8,2;80,4;37;44
13017;2,1;14,5;1,4;2,8;8,4;81,4;37,6;44,2
13018;2;14,1;1,3;2,6;8,1;81;37,1;44,1
13019;1,9;14,4;1,2;2,6;8,3;85,2;39,4;46,4
13020;1,9;14,5;1,2;2,5;8,4;91,3;41,5;49,7
13021;1,9;14,5;1,2;2,5;8,4;97,4;42,8;54,9
13022;1,8;14,3;1,2;2,4;8,3;97,8;45,6;52,8
13023;1,8;14,7;1,2;2,4;8,7;100,5;49;52,2
13024;1,9;15,9;1,2;2,5;9,1;111;51,9;60
13025;1,9;16,9;1,2;2,4;9,4;113,6;52,8;60,8
13026;2;19,1;1,2;2,5;10,5;121,8;56,7;65,6
13027;1,9;19,3;1,2;2,4;10,7;117,7;54,6;64,7
13028;1,8;18,6;1,1;2,2;10,5;113,3;52,7;61,4
13029;1,9;21,6;1,2;2,4;12;128;60,2;68
13030;1,9;23,3;1,2;2,4;12,8;141,3;64,3;77,9
13031;2;27,5;1,3;2,5;15,1;184,8;90,9;97
13032;2,2;32,5;1,3;2,5;17;202,1;94,9;108,8
13033;2,2;36,3;1,3;2,6;18,9;246,7;116;132,7
13034;2,3;40,6;1,4;2,8;22;287,6;145;144,7
13035;2,4;46,5;1,4;3;25,1;327,2;165,8;162,8
13036;2,4;49,4;1,4;2,9;27,1;354,6;168,9;186,4
13037;2,6;58;1,5;3;30,7;403,8;186,3;220
13038;2,5;63,3;1,4;2,9;32,3;427;205,8;225,5
13039;2,4;65,4;1,4;2,7;33;402,6;194,9;211
13040;2,4;66,9;1,3;2,6;33,4;407,3;190,9;217,4
13041;2,3;71,8;1,3;2,6;35,5;459,7;212,8;246,8
13042;2,3;75,1;1,3;2,6;36,2;458,2;202,8;250,4
13043;2,2;73,5;1,2;2,4;35,5;430,2;183,7;247,2
13044;2,1;74,3;1,1;2,2;34,9;441,3;188,3;251,6
13045;2,1;76,1;1,1;2,5;34,2;472,5;197,7;276,6
13046;2,2;82,5;1,2;2,3;36,6;522,6;207;316,5
13047;2,3;91,8;1,2;2,5;40,1;591,5;246,2;360,5
13048;2,3;96,7;1,2;2,6;43,6;589,2;236,3;354,3
13049;2,3;100,1;1,2;2,6;43,6;606,6;232,4;374,2
13050;2,1;89,4;1;2,2;38,4;572,4;221,5;349,4
13051;1,9;84,6;1;2,1;38,2;537,1;211,4;325,7
13052;1,7;82,1;0,9;2,1;40,6;572;226,6;346,8
13053;1,7;84;0,9;2;43,1;596,3;249,1;351
13054;3;150,7;2,3;5,1;102,4;1219,1;816,5;329,4
13055;3;140,7;2,3;5;97,8;1313,4;957,6;356,4
13056;2,9;132,9;2,1;4,5;90,1;1179,2;898,5;265,7
13057;3;142,4;2,2;4,5;98,5;1124,7;877,6;250,7
13058;3;156,9;2,2;4,6;104,2;865,7;560,7;304,8
13059;1,5;88,2;1,1;2,6;59,9;822,5;392,4;435,8
13060;1,6;87,9;1,1;2,7;55,5;809,4;674,3;140,4
13061;1,6;86,5;1,1;2,5;54,7;1014,8;609,5;407,2
13062;1,7;101,4;1,2;2,7;62,8;1243,9;769,6;489,2
13063;1,4;91,7;1;2,3;56,8;1269,5;738,5;533,3
13064;1,7;111,8;1,2;2,6;67,1;1353,7;820,5;536,7
13065;1,7;115,9;1,2;2,8;69,8;1425;1169,6;265,3
13066;1,5;103,1;1;2,3;60,4;746,3;485,9;251,7
13067;1,5;111,4;1,1;2,3;70,3;1120,9;928,2;187,3
13068;1,6;116,4;1,2;2,6;76,3;1363,2;1058,1;328,2
13069;17,4;111,6;13,4;27,7;82,8;808,8;411,8;383,8
13070;18;122,6;14,4;30;92,6;953,8;476,7;459,3
13071;17,8;124;14,1;29,1;92,5;921,2;503,1;472,7
13072;16,2;117,2;12,7;26,1;86,2;953,9;489,1;454,2
13073;17,2;125,6;13,7;27,9;94,6;1014,9;521,8;472
13074;18,1;134,1;14,5;29,5;101,4;1090;571,9;499,6
13075;20,3;146,6;16,7;32;111,9;1191,4;653,2;549,2
13076;20,7;156,6;16,8;33,5;119,9;1364,7;707,9;634,9
13077;21,1;168,1;17,1;34,7;127,4;1496,2;776,1;725,1
13078;23,8;190,9;19,2;38,4;145,2;1608,7;841,6;811,8
13079;25;208,4;20,1;40;156,5;1724,3;835,3;875,1
13080;26;239,9;21;42,5;181,8;1816,8;949,5;849,2
13081;26,7;259,3;21,4;42,5;195,9;1757,9;998;816,3
13082;24,2;256,4;19,1;37,6;189,4;1644,2;968,5;717,7
13083;25,6;296,2;20;39,2;219,8;1959,8;1080,6;816
13084;27,9;350,7;22,5;45;271;2344,8;1310,6;1022,3
13085;27,7;386,8;22,4;44;297,7;2957,8;1688,7;1330,4
13086;25,3;399,7;19,3;38,2;295;2889,1;1860,2;1219,5
13087;26,3;461,6;20,8;41,4;350,9;3852,9;2314,1;1465,9
13088;28,6;555;22,8;45,5;426,3;4647,8;2694,5;1980,9
13089;29,7;644,6;23,8;48,8;498,3;5122,9;3129,7;1963,5
13090;31,5;764,6;25,2;50,8;593,2;5747,8;3463;2258,1
13091;32,8;874,7;25,7;50,3;665,3;6979,9;4259,7;2774,4
13092;30,3;893,6;23,3;46,1;666,3;6573,6;4634,5;2347,9
13093;22,9;733,1;16,9;32,3;525,1;5037,1;3916;1133,9
13094;21,4;712,9;16,5;32;529;6089,9;4158,7;1566,8
13095;22,5;767,2;17,8;35,9;581,7;6011,2;4516,4;1722,5
13096;19,7;664,8;15,3;30;492,4;4488,4;3423,2;877,1
13097;16,9;570,4;13,1;23,9;405,6;4241,8;3014,5;1003,9
13098;17,3;568,5;13,8;27,7;420,5;5005,7;3049,3;1900,1
13099;18,9;668,8;15,1;32;505;7806,8;4171,2;3663,6
13100;18,9;717;14,9;30,3;536;7641,6;4732,4;2931,5
13101;19,5;750,1;15,4;32,1;561,6;7033,9;4844,3;2205,6
13102;20;776,4;15,8;32,1;578,5;6199,2;4542,6;1649,6
13103;20,4;805,9;16,2;32,3;607,7;5848,9;4226,9;1609,8
13104;19,4;727,9;14,8;29;537,2;5170,5;4015,4;1147,4
13105;18,5;706,5;13,9;26,9;516,7;5581,5;3801;1796
13106;18,1;745,1;14,4;28,3;543,6;6677,8;3897,9;2874,5
13107;17,6;750;14;28,5;551,6;5933,1;3835;2020,3
13108;15,8;707,4;12,6;26,1;512,9;6224,6;3706,9;2433
13109;16,3;730,5;13,1;26,6;524,8;6211,9;3913;2299,4
13110;16,2;687,7;13;26;498,7;5810,4;3688,9;2108,7
13111;14,8;662,5;11,9;24,4;487,5;6028,6;3918,1;2103,7
13112;12,9;583,1;10,2;19,4;426,6;5363,3;3076,6;2279
13113;13,1;695,4;10,2;21,4;502,1;5447,3;3507,3;1943,7
13114;11;541,3;8,5;18;389,6;4528,2;2837;1667
13115;10;522,2;7,9;16,9;379,6;5128;3030,4;2166,7
13116;8,7;457,2;6,9;14,4;332,7;4864,6;3041,8;1773,3
13117;8,5;475,8;6,8;14,2;349,4;6181,7;3621,3;2575,3
13118;9,4;533,4;7,6;16,3;389,4;6657,3;4327,4;2340,4
13119;9,1;541,9;7,3;15,8;404,4;6811,8;4292,3;2482,8
13120;7,5;457;5,9;12,6;319,6;3758,6;2876,8;825,9
13121;6,6;418,6;5,3;11,6;303,4;4638,3;3315,9;1330,7
13122;7,2;471,7;5,8;12,9;350,4;5685,2;4348,1;1357,7
13123;6,8;34,8;5,1;10;21,6;364,4;291,2;75,6
13124;7,6;40,9;5,9;12,4;25,7;455,6;377,4;85,5
13125;7,8;43,3;6;13;27,2;464,2;375;86
13126;7,5;44,6;5,9;12,7;28,8;482,1;391,5;93
13127;7,4;45,6;5,9;12,5;29,8;490,1;391,9;97,7
13128;7,3;44,7;5,4;11,4;28,2;528,2;412,7;118,4
13129;7,9;51,4;5,7;12,4;32,5;651,4;514,7;137,8
13130;7,7;50,2;5,6;11,9;31,7;753,1;627,1;125,6
13131;8;54,5;6;12,6;34,8;861,9;706,3;152,6
13132;8,3;57,9;6,2;12,9;37,1;804,8;660,3;144,2
13133;8,6;63;6,5;13,7;41,2;875,6;713,6;162,9
13134;8,9;68,1;6,7;14,2;44,6;971,7;790,6;191,8
13135;8,3;65;6,3;13,1;42;913,9;743,9;172,3
13136;7,6;64,8;5,6;11,7;41,4;835,3;679,1;150,1
13137;8,6;79,7;6,3;12,8;50,8;1070;853;216,4
13138;8,5;83,7;6,3;12,9;53,9;1286,8;1003,2;292,7
13139;9,2;101,3;7,1;14,3;65,8;2029,5;1474;525,5
13140;8,3;98,3;6;12,1;61,1;1467,6;1157,1;302,4
13141;8,6;112,3;6,3;12,7;70;1629,9;1313,5;336,5
13142;9,1;126,7;6,8;13,7;79,8;1826,5;1424;404,3
13143;9,5;138,6;7,1;14,2;89,3;1952,1;1563;415,7
13144;11;183,5;8,3;16,9;119,1;2607,7;1996;574,3
13145;10,6;186,5;7,5;15,4;113,3;2820,4;2280,5;556
13146;10,6;204,6;7,6;15,5;127,3;2482,3;2017,2;486
13147;9,2;188,3;6,5;12,6;115,1;2484,7;2103,1;331
13148;8,3;177,8;5,9;11,7;108,6;2632,4;2126,4;445,3
13149;8,6;191,7;6,2;12,6;120,2;2737,9;2234,5;515,3
13150;7,8;177,1;5,7;11,4;107,8;2237,8;1782,4;433,1
13151;7,4;173,7;5,3;10,5;102,4;2173,3;1712,4;467,4
13152;6,4;155,6;4,6;9,6;91,5;2315,1;1776,6;523,3
13153;6,7;179,2;4,7;10,2;103,3;3445,3;2821,3;647,3
13154;7,3;201,6;5,2;11,4;118,7;3436,6;2727,3;731,3
13155;7,4;204,4;5,4;11,3;119;3187,1;2564,8;613,9
13156;6,6;189,9;4,8;10,2;109,9;2630,9;2142,2;456,4
13157;6,8;203,2;4,9;11;121,6;3233,9;2548,2;695,6
13158;6,8;205,4;4,8;10,7;123;3011,1;2258,3;775
13159;7,1;227,3;5,1;11,4;137,7;3731,5;2696,9;1062,4
13160;7,4;243;5,4;12,1;148;4034,8;3181,6;812,7
13161;7,5;244;5,5;12,4;153,1;3739,5;2969,7;778,5
13162;6,6;226,5;5;10,9;149,8;3595,4;2799,3;796,5
13163;6,9;237,1;5,4;12;161,4;3566,2;2698,7;873,7
13164;7,4;252,9;5,7;12,1;167,9;3577,4;2792,4;803,9
13165;7,6;263,4;5,8;11,8;177,7;3744,1;2931,9;799,6
13166;7,3;259;5,5;11,1;171,8;3325;2565,9;742,1
13167;6,1;260,5;4,4;9,4;164,5;3814,4;3039,9;753,4
13168;6,4;258,2;4,8;11,1;174,9;3760,3;3121;653,8
13169;5,9;265,1;4,4;10,5;176,6;4231,7;3437,6;817,7
13170;6,8;337,8;5;11,5;225,5;5418,6;4275,7;1157,3
13171;6,8;344,6;5,2;11,1;240,6;7044;5506,2;1581,1
13172;8,3;446,8;6,2;14,9;298,3;8718,3;6661,4;2065,8
13173;7;364,8;5,1;12,2;236,2;7348,2;6175,4;1142,7
13174;4,2;217,2;3,1;6,4;125,5;3440,3;2840,5;586,1
13175;4,4;243,6;3,3;7,2;147,4;5266,6;4376,5;996,7
13176;4,9;262,2;3,6;8;167,6;6188,7;5268,1;971,6
13177;27,6;160,1;21,4;44,3;117,4;918,8;621,8;315,9
13178;32,6;190,2;26,1;55,2;141;1140,7;803,6;361,8
13179;30,9;182,6;24,1;50,6;131,7;1021,9;723,5;315,7
13180;30,6;189;23,9;50,8;137,3;1106,6;787;332
13181;32;202,1;25,2;52,7;148,7;1185,9;837,1;359,4
13182;31,9;221,5;25,2;52,9;163,8;1291,7;896,7;424,1
13183;33;231,4;26;55;172,1;1351;971,1;386
13184;33,9;253;26,8;57,8;190,4;1527,5;1122,2;418,4
13185;37,3;289,3;29,8;64,3;220,1;1823;1341,1;506,7
13186;36,2;281,9;28,6;59,4;208,7;1740,1;1210,2;552
13187;38,8;308,7;30,6;62,2;224,7;1989,4;1432,5;593,2
13188;40,1;341,3;31,5;65,6;250,1;2198,5;1565,7;639,8
13189;38,2;331,1;29,3;58,4;234,7;2034,3;1478,3;587
13190;37,9;349,2;29,3;57,5;251;2171,9;1596,3;609,7
13191;31,3;370,7;24,5;51,8;281,5;2685,2;2017,1;692,3
13192;33,5;432,2;26,6;56,3;329,8;3309,6;2378,3;930,9
13193;33;468,5;26;52,8;360,5;4227,5;3017,2;1409,6
13194;28,1;433,5;21,3;39,9;320,7;3720,8;2947,3;975,4
13195;30,3;529,2;24,1;48,2;413,9;5353,1;4266,1;1176,2
13196;31,4;613,5;25;50,6;480,1;5924;4900,5;1340,6
13197;33,9;733,8;26,9;53,1;567,3;7349,1;5612,4;1853
13198;34,2;814,9;27;55,1;636;7990,9;6198,2;1871,7
13199;32,7;867,4;25,4;50,8;658,6;8122;6651,3;1752
13200;32;950,6;24,7;49;717,7;8866,9;7241,7;1893,7
13201;27,8;863,7;21;40;641,1;7228,7;5911,3;1156,2
13202;28,1;907,4;21,9;42,9;697,8;8453,5;6859,9;1503,9
13203;26,9;914,5;21;41,6;695,9;9118,8;7222,7;1720,9
13204;26,9;926,6;20,8;42;689;8424,8;6382,5;1797,7
13205;26,7;910,7;20,4;39,7;670;8699,4;6523,6;2240,1
13206;26,1;912,3;19,8;40,2;659;9497,2;7841,4;1790
13207;26,1;963,4;19,5;41,2;688,9;11647,1;9925,2;1959,7
13208;25,7;993;19,3;40,8;700,4;11820,6;9667,4;1864,7
13209;25,1;1021;18,7;39,7;719,9;11121,5;8682;2508,5
13210;24,9;999,7;18,4;39,3;701,1;10773;7823,7;2579,8
13211;24,4;1014,3;18,3;39,9;717,4;10648,7;7273,1;3229,2
13212;24,2;1023,6;18,2;38,6;717,4;9672,4;6890,3;2691,5
13213;22,4;981,1;16,8;36,5;694,7;10577,2;8212,3;2705,7
13214;22,9;1027,4;17,6;38,1;725,1;13894,6;10908,2;3109,2
13215;23,5;1079;18;38,7;748,3;12641,5;9032,9;3376,2
13216;24,7;1175,5;19;41,1;818,2;13708,3;10076,3;3546,9
13217;23,4;1083,6;17,8;38,5;737;13054,4;8498,6;4459,1
13218;22,3;1072,8;17,2;36,6;745,4;12814,1;7642,5;5251,6
13219;21,6;1050,9;16,6;34,6;735,8;12817,4;9592,5;3207,6
13220;20,2;978,5;15,4;32;673,8;11518,5;8614,8;2713,2
13221;19,4;1011,3;14,4;31,3;698,5;11152,4;7964,4;3331,5
13222;18,4;920;13,8;30,2;621,2;11535,7;8364,8;3403,2
13223;17,4;967,3;13;31;659,3;13451;10223,5;3386,2
13224;18,2;1024,4;13,9;32,5;710,3;15676,3;11843,8;3938
13225;18,4;1062;14,2;30,5;746;18276,8;14125,6;4487,7
13226;17,6;1025;13,5;28,9;712,5;18660,2;13454,5;5238,4
13227;17,2;1011,8;13,1;28,4;696,3;16164,3;12033,3;3850,6
13228;15,3;895,6;11,5;23,4;593,2;11421,6;8680,2;2334,5
13229;16,1;983,5;12,8;26,1;696,9;14632;11566,1;3235,7
13230;16,2;1009,6;13;27,1;728,3;16543,1;12974,3;3608
13231;17;98,9;13,2;27,4;72,5;567,5;384,1;195,1
13232;20,1;117,5;16,1;34,1;87,1;704,5;496,4;223,5
13233;19,1;112,8;14,9;31,3;81,4;631,2;446,9;195
13234;18,9;116,7;14,8;31,3;84,8;683,5;486,1;205,1
13235;19,8;124,8;15,5;32,5;91,8;732,5;517,1;222
13236;19,7;136,8;15,5;32,7;101,2;797,8;553,9;262
13237;20,4;142,9;16,1;34;106,3;834,4;599,8;238,4
13238;20,9;156,3;16,5;35,7;117,6;943,5;693,1;258,4
13239;23;178,7;18,4;39,7;135,9;1126;828,4;313
13240;22,3;174,1;17,7;36,7;128,9;1074,8;747,5;341
13241;24;190,7;18,9;38,4;138,8;1228,8;884,8;366,4
13242;24,8;210,8;19,5;40,5;154,5;1357,9;967,1;395,2
13243;23,6;204,5;18,1;36,1;145;1256,5;913,1;362,5
13244;23,4;215,7;18,1;35,5;155;1341,5;986;376,6
13245;27,7;239,2;22,1;45,4;174,1;1078,3;662,9;427,6
13246;30;280,2;24;49,6;207,7;1337,8;797;542,8
13247;27,7;283,7;22,3;44,6;207,4;1657,3;961,7;722,2
13248;20,8;226,7;16;31,7;157,5;1226,4;746,5;464,5
13249;24,1;290,5;19;38,5;205,4;1588,4;1046,7;566,3
13250;26,5;355,9;21,2;44;264,1;2050;1386,1;678,6
13251;28,5;411,1;22,8;46,8;303,5;2414;1606,8;830,9
13252;28,6;455,7;22,6;46;334,2;2826;1850;989
13253;27,6;472,7;21,1;41,9;334,5;2870,6;1933,1;951,8
13254;26,5;501,9;20,2;40,9;349;2939;2002,4;940,9
13255;25,4;499;19,3;38;344,1;2673,1;1778,5;859,3
13256;26;538,4;20,1;40,9;379,9;3057,3;2193,7;915,6
13257;28,2;607,8;22,1;45,6;435,7;3718,7;2566,1;1194,1
13258;29,1;639;22,7;47,3;450,3;3575,7;2384,1;1173,8
13259;28,4;658,4;21,8;45,6;451,1;3573,6;2461,2;1102,9
13260;30,7;740,6;23,5;50;504,7;4292,8;2908,8;1404,7
13261;30;740,5;22,9;49,4;505,7;5077,6;3599,5;1516,2
13262;32,1;802,6;24,3;50,7;536;5509,4;3974,7;1514,4
13263;30,9;793;23,8;51,3;531,3;4850,3;3335,2;1466,9
13264;29,2;767,1;22,4;48,6;507,8;4260,1;2781,8;1422,1
13265;25,6;687,2;19,7;42,8;456,4;3735,6;2358,7;1374
13266;27;750,6;20,9;45,2;504,3;4158,5;2517,2;1664
13267;28,8;830,7;23;51,1;570,8;5091,6;3117,5;2031
13268;29;850,3;23;50,8;584,3;5666,4;3657,5;2018,7
13269;29,3;884,5;23,2;50,8;628,2;5507,9;3399,6;2100,3
13270;30,4;944,8;24,6;52,8;661,8;6177,7;3742,3;2476,4
13271;31,7;1001,6;25,8;52,3;691,5;6170,2;3570,6;2540,2
13272;30,7;1008;24,5;51,1;682,7;5914,6;3368,3;2544,1
13273;30,8;1042,6;24,7;52,1;707,9;6086,5;3524,1;2564,5
13274;29,5;1008,8;23,4;49,2;667,5;5822,3;3563,6;2251,3
13275;27,5;986,4;21,6;44,7;672,8;5713;3383,1;2418,2
13276;27,3;1006,6;21,5;48,6;689;5733,9;3512,7;2225,9
13277;25,7;983,9;20,3;45,5;683,1;6553,5;4194,8;2415
13278;26,2;1032,7;20,5;47;726,1;8020,8;5602,9;2504,8
13279;24,8;987;20,3;46,3;715,2;8292,6;5967,9;2425,4
13280;23,1;902,3;18,3;38,5;643,7;7586,4;5279,9;2265,2
13281;21,1;864,1;16,9;34,6;611,5;7396,9;5224,7;2112,9
13282;17,1;685,9;13,3;25,2;445,7;4763,5;3106;1544,3
13283;17,3;784,5;13,4;27,1;531;6420,8;4102,7;2406,8
13284;18,4;849,1;14,6;29,7;594,9;7308,8;4739,5;2607,5
